,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.variation_id,data.used_image_url,data.cheapest_product,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.discount_tag
374,"['air', 'force', '1']",Air Force 1,False,367,488298 620,nike-air-force-1-men-s-shoe-488298-620,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/015/288/358/original/488298_620.png.png,sneakers,,,0.0,4723df12-38e4-4acd-8cce-89d8a72d126c,,,new_no_defects,25000,33700,111300,37900,20400,198500,173700,34300,768600,23000,3340300,33273100,0,,,,,,,,,,,,,,,,,,,,,,,,
375,"['air', 'force', '1']",Air Force 1 '07 High 'White Black',False,729075,CT2303 100,air-force-1-07-high-white-black-ct2303-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/789/739/original/729075_00.png.png,sneakers,20210124.0,2021.0,10000.0,e8212241-3aa8-4cd3-ae76-eecca3a1bbcd,,,new_no_defects,6100,8300,27200,9300,5000,48500,42400,8400,187600,5700,815100,8118700,0,8400.0,12800.0,6900.0,1122400.0,11179800.0,7800.0,11600.0,11300.0,258300.0,37400.0,58400.0,66700.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,under_retail
376,"['air', 'force', '1']",Air Force 1 Mid '07 LV8 '40th Anniversary - Sail Brown Basalt',False,1060788,DR9513 100,air-force-1-mid-07-lv8-40th-anniversary-sail-brown-basalt-dr9513-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/014/385/original/1060788_00.png.png,sneakers,20221013.0,2022.0,14000.0,9ec0b111-5d55-42b5-a871-fe3bdd50f796,,,new_no_defects,10300,13900,45900,15700,8400,81800,71600,14200,316700,9500,1376200,13707500,0,,,,,,,,,,,,,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
377,"['air', 'force', '1']",Air Force 1 Unity 'White Racer Blue',False,1071976,DM2385 100,air-force-1-low-utility-racer-blue-dm2385-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/923/958/original/DM2385_100.png.png,sneakers,,,13000.0,c5fe8854-356e-433b-a44b-810ac6cd3bce,,,new_no_defects,8800,11900,39200,13400,7200,69900,61200,12100,270600,8100,1175800,11711200,0,,,,,,,,,,,,,10900.0,1790100.0,103200.0,58500.0,17325300.0,91300.0,17800.0,17900.0,12400.0,19600.0,403300.0,under_retail
378,"['air', 'force', '1']",Wmns Air Force 1 '07 'Magma Orange',False,1116502,DZ5629 800,wmns-air-force-1-07-magma-orange-dz5629-800,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/364/109/original/DZ5629_800.png.png,sneakers,,,12000.0,febd528f-4ce9-49dc-8d5d-5436a101fc10,,,new_no_defects,11500,15500,51200,17500,9400,91300,79900,15800,353600,10600,1536500,15304500,0,,,,,,,,,,,,,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
379,"['air', 'force', '1']",Air Force 1 GS 'Pure Platinum Barely Grape',False,1071134,CT3839 004,air-force-1-gs-pure-platinum-barely-grape-ct3839-004,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/179/906/original/1071134_00.png.png,sneakers,,,0.0,a7c4b6fd-7739-4f12-9b5c-71ddb2364811,,,new_no_defects,5400,7300,24100,8200,4400,42900,37600,7500,166100,5000,721500,7186500,0,,,,,,,,,,,,,,,,,,,,,,,,
380,"['air', 'force', '1']",Wmns Air Force 1 Next Nature 'White Pale Coral',False,811543,DC9486 100,wmns-air-force-1-next-nature-white-pale-coral-dc9486-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/061/833/336/original/811543_00.png.png,sneakers,20210902.0,2021.0,9500.0,75346e50-37ad-406e-a872-d5d3bd285eba,,,new_no_defects,8900,12000,39700,13500,7300,70700,61900,12300,273700,8200,1189200,11844300,0,15900.0,24100.0,13000.0,2124400.0,21160000.0,14700.0,21800.0,21500.0,488900.0,70800.0,110500.0,126200.0,8000.0,1271800.0,75400.0,41900.0,12219300.0,65600.0,12800.0,12900.0,9000.0,13800.0,290400.0,under_retail
381,"['air', 'force', '1']",Wmns Air Force 1 '07 Premium 'History of Logos - Team Red',False,1068905,DZ5616 600,wmns-air-force-1-07-premium-history-of-logos-team-red-dz5616-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/745/781/original/DZ5616_600.png.png,sneakers,20221020.0,2022.0,15000.0,284b4c1b-eb96-4fd1-aa2b-001c3d3e3425,,,new_no_defects,7000,9500,31200,10700,5700,55600,48700,9600,215200,6500,935300,9316500,0,,,,,,,,,,,,,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
382,"['air', 'force', '1']",Air Force 1 '07 'Fresh - Triple Black',False,1072013,DM0211 001,air-force-1-07-fresh-triple-black-dm0211-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/560/231/original/1072013_00.png.png,sneakers,20221104.0,2022.0,14000.0,92578111-5ef5-4074-a6cb-4bd61300ab5b,,,new_no_defects,10900,14700,48600,16600,8900,86600,75800,15000,335100,10100,1456400,14506000,0,13500.0,20500.0,11000.0,1803800.0,17966100.0,12500.0,18600.0,18200.0,415100.0,60100.0,93800.0,107200.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
383,"['air', 'force', '1']",Air Force 1 '08 LV8 'Jersey Mesh',False,1103179,DQ7775 700,air-force-1-08-lv8-jersey-mesh-dq7775-700,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/302/829/original/DQ7775_700.png.png,sneakers,20220420.0,2022.0,10000.0,e8c31f06-4dbb-4024-a773-56ac24e45b5e,,,new_no_defects,25000,33700,111300,37900,20400,198500,173700,34300,768600,23000,3340300,33270500,0,27000.0,41000.0,22000.0,3607500.0,35932100.0,24900.0,37100.0,36400.0,830100.0,120200.0,187600.0,214300.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,
384,"['air', 'force', '1']",Air Force 1 '07 LV8 UT 'Black Metallic Silver',False,1085541,DX8967 001,air-force-1-07-lv8-ut-black-metallic-silver-dx8967-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/881/351/original/DX8967_001.png.png,sneakers,,,10000.0,ba09dcb4-67a9-4e4e-8d94-2fabcedf4d0e,,,new_no_defects,10500,14200,46800,16000,8600,83400,73000,14400,322800,9700,1402900,13973600,0,,,,,,,,,,,,,8400.0,1363700.0,79400.0,45000.0,13160900.0,69700.0,13600.0,13800.0,9600.0,14900.0,308700.0,
385,"['air', 'force', '1']",Air Force 1 Crater Next Nature GS 'Bright Spruce Volt',False,1072780,DM1086 300,air-force-1-crater-next-nature-gs-bright-spruce-volt-dm1086-300,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/995/436/original/DM1086_300.png.png,sneakers,20221024.0,2022.0,10000.0,94ae6e05-d183-4c5f-999b-f85ce6e564be,,,new_no_defects,5000,6800,22300,7600,4100,39700,34800,6900,153800,4600,668100,6654100,0,5400.0,8200.0,4400.0,721500.0,7186500.0,5000.0,7500.0,7300.0,166100.0,24100.0,37600.0,42900.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,under_retail
386,"['air', 'force', '1']",Air Force 1 '07 'Black',False,19947,315122 001,air-force-1-07-315122-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/013/374/original/19947_00.png.png,sneakers,20170922.0,2017.0,9000.0,6e65877b-009f-4d90-8073-e42f2049779f,,,new_no_defects,10900,14700,48600,16600,8900,86600,75800,15000,335100,10100,1456400,14507100,101,21900.0,33200.0,17900.0,2926100.0,29147200.0,20200.0,30100.0,29500.0,673300.0,97500.0,152200.0,173900.0,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
387,"['air', 'force', '1']",Air Force 1 '07 'Black White',False,1083396,DH7561 001,air-force-1-07-black-white-dh7561-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/854/841/original/1083396_00.png.png,sneakers,,,0.0,85b1f1e9-f56c-40e9-a22d-665efb3cecd9,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,10700.0,16300.0,8800.0,1429700.0,14239800.0,9900.0,14700.0,14500.0,329000.0,47700.0,74400.0,85000.0,,,,,,,,,,,,
388,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Dragon Fruit',False,1019574,DV3809 100,wmns-air-force-1-07-lx-dragon-fruit-dv3809-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/136/639/original/1019574_00.png.png,sneakers,20220822.0,2022.0,12000.0,77c25647-3128-4e4b-ba3b-21dd535f4e33,,,new_no_defects,5900,8000,26300,9000,4900,46900,41000,8100,181400,5500,788300,7852500,0,,,,,,,,,,,,,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
389,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Grey Fleece',False,1093081,FB7172 111,wmns-air-force-1-shadow-grey-fleece-fb7172-111,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/436/120/original/FB7172_111.png.png,sneakers,,,11000.0,46403850-f0cc-4ada-a89c-426188c50287,,,new_no_defects,9200,12400,41000,14000,7500,73100,64000,12700,282900,8500,1229200,12243600,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
390,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Hoops Pack - Medium Soft Pink',False,1019551,DX3358 100,wmns-air-force-1-shadow-hoops-pack-medium-soft-pink-dx3358-100,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/917/624/original/1019551_00.png.png,sneakers,,,11000.0,e772ca66-e0de-44dc-b576-62993bf3af96,,,new_no_defects,12900,17400,57500,19600,10500,102400,89700,17700,396600,11900,1723600,17167600,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,
391,"['air', 'force', '1']",Air Force 1 LV8 GS 'Ice Cream',False,1017844,DX3727 100,air-force-1-lv8-gs-ice-cream-dx3727-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/972/715/original/1017844_00.png.png,sneakers,,,0.0,48d74367-c478-41ed-ae1b-60c34a18f739,,,new_no_defects,7100,9600,31700,10800,5800,56400,49400,9800,218300,6600,948700,9449600,0,7800.0,11900.0,6400.0,1042200.0,10381200.0,7200.0,10700.0,10500.0,239800.0,34800.0,54200.0,62000.0,,,,,,,,,,,,
392,"['air', 'force', '1']",Air Force 1 Experimental 'Grey',False,1080972,DB2197 400,air-force-1-experimental-grey-db2197-400,grey,shoes,,sneakers,,,0.0,47bae634-9edb-4f1b-91dd-6ab7933d0cde,,,new_no_defects,18500,25000,82400,28100,15100,146900,128600,25400,568800,17100,2471800,24620200,0,,,,,,,,,,,,,,,,,,,,,,,,
393,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Shimmer',False,1080558,DZ4705 200,wmns-air-force-1-shadow-shimmer-dz4705-200,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/185/689/original/1080558_00.png.png,sneakers,20221106.0,2022.0,13000.0,8e1ccac2-0e32-4191-9021-68dab9d5e09e,,,new_no_defects,5200,7100,23200,7900,4300,41300,36200,7200,159900,4800,694800,6920300,0,,,,,,,,,,,,,11000.0,1797000.0,103200.0,58900.0,17214900.0,90900.0,17800.0,17900.0,12500.0,19600.0,403300.0,under_retail
394,"['air', 'force', '1']",Air Force 1 Low Utility 'White Silver',False,1088603,FD0937 100,air-force-1-low-utility-white-silver-fd0937-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/117/603/original/FD0937_100.png.png,sneakers,,,13000.0,86259046-c71d-4c20-9aef-dbefc4607af6,,,new_no_defects,11300,15300,50400,17200,9200,89700,78500,15500,347400,10400,1509800,15038300,0,,,,,,,,,,,,,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
